comparison,scenario,controller,seed,remaining_uL,seconds,status,violations
optimized,shifted,oracle,102162,150.3754,46.2964,completed,
optimized,missing,oracle,102179,149.5502,47.1050,completed,
optimized,known,oracle,102196,173.6346,42.0502,stopped,
optimized,shifted,oracle,102213,149.3540,47.1650,completed,
optimized,missing,oracle,102230,148.8449,47.7983,completed,
optimized,known,oracle,102247,150.5851,48.2861,completed,
optimized,shifted,oracle,102264,151.7866,46.7123,completed,
optimized,missing,oracle,102281,149.6300,47.6502,completed,
optimized,known,oracle,102298,149.7887,45.7403,completed,
optimized,shifted,oracle,102315,149.7551,46.7916,completed,
optimized,missing,oracle,102332,149.0067,47.1755,completed,
optimized,known,oracle,102349,150.4419,46.6207,completed,
optimized,shifted,oracle,102366,149.7311,46.6424,completed,
optimized,missing,oracle,102383,149.0427,47.3407,completed,
optimized,known,oracle,102400,150.9570,47.7173,completed,
optimized,shifted,oracle,102417,150.1275,46.9892,completed,
optimized,missing,oracle,102434,172.6244,42.0526,stopped,
optimized,known,oracle,102451,150.5538,46.3883,completed,
optimized,shifted,oracle,102468,151.7864,48.9182,completed,
optimized,missing,oracle,102485,150.4857,46.0301,completed,
optimized,known,oracle,102502,149.0650,47.4446,completed,
optimized,shifted,oracle,102519,148.3619,47.8220,completed,
optimized,missing,oracle,102536,150.2993,46.2153,completed,
optimized,known,oracle,102553,149.6912,46.5852,completed,
optimized,shifted,oracle,102570,150.6982,47.6532,completed,
optimized,missing,oracle,102587,151.0313,47.1103,completed,
optimized,known,oracle,102604,151.1650,47.5664,completed,
optimized,shifted,oracle,102621,148.8090,49.5966,completed,
optimized,missing,oracle,102638,149.1140,45.7638,completed,
optimized,known,oracle,102655,150.7948,48.3968,completed,
optimized,shifted,oracle,102672,186.3331,42.1833,stopped,
optimized,missing,oracle,102689,149.9692,46.8020,completed,
optimized,known,oracle,102706,152.0083,48.0746,completed,
optimized,shifted,oracle,102723,151.0139,46.9039,completed,
optimized,missing,oracle,102740,149.8616,46.8448,completed,
optimized,known,oracle,102757,149.1250,47.2382,completed,
optimized,shifted,oracle,102774,151.2416,47.8181,completed,
optimized,missing,oracle,102791,149.4619,46.5760,completed,
optimized,known,oracle,102808,149.8078,46.4029,completed,
optimized,shifted,oracle,102825,149.7022,47.0861,completed,
optimized,missing,oracle,102842,149.2625,48.5935,completed,
optimized,known,oracle,102859,148.7648,47.9061,completed,
optimized,shifted,oracle,102876,152.6547,46.6452,completed,
optimized,missing,oracle,102893,148.5563,46.5857,completed,
optimized,known,oracle,102910,149.7368,47.0405,completed,
optimized,shifted,oracle,102927,153.8130,47.0082,completed,
optimized,missing,oracle,102944,150.2700,46.5762,completed,
optimized,known,oracle,102961,148.4624,47.6051,completed,
optimized,shifted,oracle,102978,149.1589,47.3869,completed,
optimized,missing,oracle,102995,152.7111,47.9214,completed,
optimized,known,oracle,103012,152.4122,46.3827,completed,
optimized,shifted,oracle,103029,150.4045,46.0864,completed,
optimized,missing,oracle,103046,149.3105,47.8494,completed,
optimized,known,oracle,103063,150.0331,46.7575,completed,
optimized,shifted,oracle,103080,149.8398,46.3782,completed,
optimized,missing,oracle,103097,149.2540,46.5367,completed,
optimized,known,oracle,103114,150.6707,48.4174,completed,
optimized,shifted,oracle,103131,150.2144,46.7987,completed,
optimized,missing,oracle,103148,148.7381,46.6472,completed,
optimized,known,oracle,103165,149.1204,47.2166,completed,
optimized,shifted,oracle,103182,149.9111,47.4733,completed,
optimized,missing,oracle,103199,151.5537,47.5838,completed,
optimized,known,oracle,103216,149.5402,47.2301,completed,
optimized,shifted,oracle,103233,151.3725,48.6327,completed,
optimized,missing,oracle,103250,148.4980,46.7125,completed,
optimized,known,oracle,103267,151.0022,48.3789,completed,
optimized,shifted,oracle,103284,149.8496,45.9185,completed,
optimized,missing,oracle,103301,151.0087,46.6331,completed,
optimized,known,oracle,103318,152.5272,47.1463,completed,
optimized,shifted,oracle,103335,147.1953,46.2428,completed,
optimized,missing,oracle,103352,149.6357,46.7675,completed,
optimized,known,oracle,103369,149.4132,46.8708,completed,
optimized,shifted,oracle,103386,185.6081,42.2043,stopped,
optimized,missing,oracle,103403,149.4917,47.2040,completed,
optimized,known,oracle,103420,148.7885,46.1449,completed,
optimized,shifted,oracle,103437,150.3850,46.1873,completed,
optimized,missing,oracle,103454,150.8487,47.0972,completed,
optimized,known,oracle,103471,148.0493,47.8607,completed,
optimized,shifted,oracle,103488,150.3028,46.9318,completed,
optimized,missing,oracle,103505,150.6150,46.8073,completed,
optimized,known,oracle,103522,149.9217,48.2612,completed,
optimized,shifted,oracle,103539,180.4158,42.1376,stopped,
optimized,missing,oracle,103556,149.9382,46.7645,completed,
optimized,known,oracle,103573,153.1116,49.8255,completed,
optimized,shifted,oracle,103590,148.4167,47.4033,completed,
optimized,missing,oracle,103607,149.9752,45.6781,completed,
optimized,known,oracle,103624,149.7351,45.8536,completed,
optimized,shifted,oracle,103641,185.0721,42.1629,stopped,
optimized,missing,oracle,103658,152.4965,49.6379,completed,
optimized,known,oracle,103675,150.1325,48.0989,completed,
optimized,shifted,oracle,103692,149.1422,47.0089,completed,
optimized,missing,oracle,103709,151.0425,46.1602,completed,
optimized,known,oracle,103726,150.7109,46.5432,completed,
optimized,shifted,oracle,103743,150.3472,47.1569,completed,
optimized,missing,oracle,103760,150.6247,47.0156,completed,
optimized,known,oracle,103777,149.4344,45.5941,completed,
optimized,shifted,oracle,103794,149.7374,46.1199,completed,
optimized,missing,oracle,103811,154.0910,49.7765,completed,
optimized,known,oracle,103828,150.5515,46.5170,completed,
optimized,shifted,oracle,103845,152.3858,47.5485,completed,
optimized,missing,oracle,103862,151.4325,46.4452,completed,
optimized,known,oracle,103879,151.4610,48.3225,completed,
optimized,shifted,oracle,103896,183.1131,42.1784,stopped,
optimized,missing,oracle,103913,149.0307,48.9428,completed,
optimized,known,oracle,103930,151.0676,47.4621,completed,
optimized,shifted,oracle,103947,180.3241,42.1338,stopped,
optimized,missing,oracle,103964,150.3676,46.9584,completed,
optimized,known,oracle,103981,150.6994,47.3155,completed,
optimized,shifted,oracle,103998,150.9149,47.1987,completed,
optimized,missing,oracle,104015,148.8130,47.5184,completed,
optimized,known,oracle,104032,151.8053,49.4929,completed,
optimized,shifted,oracle,104049,151.0523,45.8327,completed,
optimized,missing,oracle,104066,151.7361,48.3898,completed,
optimized,known,oracle,104083,149.0081,46.4624,completed,
optimized,shifted,oracle,104100,151.5506,47.0019,completed,
optimized,missing,oracle,104117,147.3490,49.1904,completed,
optimized,known,oracle,104134,150.2483,48.8588,completed,
optimized,shifted,oracle,104151,149.6210,45.6939,completed,
optimized,missing,oracle,104168,148.8136,48.0038,completed,
optimized,known,oracle,104185,150.9963,47.6932,completed,
optimized,shifted,oracle,104202,149.6264,46.1387,completed,
optimized,missing,oracle,104219,149.8341,47.2970,completed,
optimized,known,oracle,104236,150.4255,47.3578,completed,
optimized,shifted,oracle,104253,150.1735,46.2172,completed,
optimized,missing,oracle,104270,182.9147,42.1803,stopped,
optimized,known,oracle,104287,150.6971,46.8513,completed,
optimized,shifted,oracle,104304,148.6872,48.3998,completed,
optimized,missing,oracle,104321,150.5590,47.3725,completed,
optimized,known,oracle,104338,151.6851,46.4007,completed,
optimized,shifted,oracle,104355,151.4817,47.7968,completed,
optimized,missing,oracle,104372,149.2508,45.7342,completed,
optimized,known,oracle,104389,149.1109,47.9449,completed,
optimized,shifted,oracle,104406,150.0491,46.4372,completed,
optimized,missing,oracle,104423,148.3013,49.0468,completed,
optimized,known,oracle,104440,151.5050,46.5312,completed,
optimized,shifted,oracle,104457,177.8920,42.1445,stopped,
optimized,missing,oracle,104474,152.7695,46.2225,completed,
optimized,known,oracle,104491,148.6773,46.3717,completed,
optimized,shifted,oracle,104508,149.7784,47.2475,completed,
optimized,missing,oracle,104525,152.6922,46.7956,completed,
optimized,known,oracle,104542,148.5864,45.9695,completed,
optimized,shifted,oracle,104559,146.8407,47.2448,completed,
optimized,missing,oracle,104576,150.5622,48.4584,completed,
optimized,known,oracle,104593,148.1588,47.2440,completed,
optimized,shifted,oracle,104610,149.3014,46.7242,completed,
optimized,missing,oracle,104627,147.1460,47.2553,completed,
optimized,known,oracle,104644,149.3633,46.5590,completed,
optimized,shifted,oracle,104661,149.7542,46.5924,completed,
optimized,missing,oracle,104678,148.4333,46.7976,completed,
optimized,known,oracle,104695,149.6650,46.6360,completed,
optimized,shifted,oracle,104712,149.1355,49.0089,completed,
optimized,missing,oracle,104729,150.5077,46.3246,completed,
optimized,known,oracle,104746,150.7806,46.8575,completed,
optimized,shifted,oracle,104763,150.7232,47.1412,completed,
optimized,missing,oracle,104780,149.9697,47.0405,completed,
optimized,known,oracle,104797,149.5696,47.0599,completed,
optimized,shifted,oracle,104814,149.7815,46.2993,completed,
optimized,missing,oracle,104831,148.6741,46.7708,completed,
optimized,known,oracle,104848,149.4986,47.4375,completed,
optimized,shifted,oracle,104865,149.5013,47.1029,completed,
optimized,missing,oracle,104882,149.1180,47.6134,completed,
optimized,known,oracle,104899,150.5729,47.5984,completed,
optimized,shifted,oracle,104916,150.0665,47.5599,completed,
optimized,missing,oracle,104933,148.5716,47.2669,completed,
optimized,known,oracle,104950,148.8535,47.7690,completed,
optimized,shifted,oracle,104967,148.9202,46.2392,completed,
optimized,missing,oracle,104984,151.2437,45.5424,completed,
optimized,known,oracle,105001,150.6354,46.8002,completed,
optimized,shifted,oracle,105018,150.4306,47.3378,completed,
optimized,missing,oracle,105035,149.0874,47.4438,completed,
optimized,known,oracle,105052,150.6245,48.4005,completed,
optimized,shifted,oracle,105069,149.9668,46.1335,completed,
optimized,missing,oracle,105086,149.0892,45.5264,completed,
optimized,known,oracle,105103,150.0324,46.4010,completed,
optimized,shifted,oracle,105120,150.2744,48.7524,completed,
optimized,missing,oracle,105137,149.5404,47.5115,completed,
optimized,known,oracle,105154,150.3442,47.0793,completed,
optimized,shifted,oracle,105171,150.1387,46.7593,completed,
optimized,missing,oracle,105188,151.1614,46.3839,completed,
optimized,known,oracle,105205,150.0902,46.7613,completed,
optimized,shifted,oracle,105222,147.5441,47.1069,completed,
optimized,missing,oracle,105239,150.1487,46.5641,completed,
optimized,known,oracle,105256,150.5094,46.7914,completed,
optimized,shifted,oracle,105273,151.3935,46.2222,completed,
optimized,missing,oracle,105290,150.3036,45.8154,completed,
optimized,known,oracle,105307,150.5094,47.0535,completed,
optimized,shifted,oracle,105324,149.1726,47.1646,completed,
optimized,missing,oracle,105341,149.4694,46.9083,completed,
optimized,known,oracle,105358,149.5193,46.3335,completed,
optimized,shifted,oracle,105375,185.2466,42.1855,stopped,
optimized,missing,oracle,105392,148.6481,47.2317,completed,
optimized,known,oracle,105409,149.1339,46.5557,completed,
optimized,shifted,oracle,105426,151.2455,47.3017,completed,
optimized,missing,oracle,105443,149.7489,45.8783,completed,
optimized,known,oracle,105460,149.9365,46.9411,completed,
optimized,shifted,oracle,105477,150.4899,47.0573,completed,
optimized,missing,oracle,105494,149.3444,48.3878,completed,
optimized,known,oracle,105511,149.6072,45.4610,completed,
optimized,shifted,oracle,105528,150.2421,48.4675,completed,
optimized,missing,oracle,105545,150.1981,46.9669,completed,
